id,bought_id,product_name,sell_date,sell_price
1926,4732,pate,2023-07-11,7.28
1927,4739,guinea hen,2023-07-13,14.34
1928,4740,mint sauce,2023-08-23,2.65
1929,4741,fodder,2023-08-15,15.2
1930,4743,beef bourguignonne,2023-08-15,5.43
1931,4744,greek yogurt,2023-07-27,1.18
1932,4745,liquor,2023-07-25,13.39
1933,4746,mint sauce,2023-07-23,17.26
1934,4749,chinese salted fish,2023-07-14,1.04
1935,4750,spinach,2023-07-15,7.66
1936,4752,cooking oil,2023-08-11,20.4
1937,4754,cheese spread,2023-07-24,16.93
1938,4758,beef bourguignonne,2023-08-19,4.32
1939,4763,mincemeat,2023-07-21,5.44
1940,4765,suet,2023-08-04,13.3
1941,4769,veggie burger,2023-08-07,10.32
1942,4775,ginger ale,2023-08-18,19.9
1943,4778,egg,2023-07-26,15.95
1944,4782,rapini,2023-08-07,13.74
1945,4783,spinach,2023-08-21,7.99
1946,4785,risotto,2023-08-15,22.54
1947,4786,lobster,2023-06-16,13.38
1948,4789,jabuticaba,2023-08-20,14.14
1949,4790,fruit pastille,2023-08-19,21.39
1950,4793,chablis,2023-07-24,7.92
1951,4796,liquor,2023-08-17,6.26
1952,4797,collard green,2023-08-05,15.33
1953,4798,bacardi,2023-08-08,5.48
1954,4803,syrup,2023-08-14,16.12
1955,4805,poppy,2023-06-14,6.62
1956,4808,pate,2023-07-10,7.05
1957,4810,jabuticaba,2023-07-29,6.02
1958,4812,ice cream bar,2023-06-23,14.45
1959,4813,cheese spread,2023-07-04,17.28
1960,4814,pate,2023-07-26,16.89
1961,4820,cardamom,2023-07-24,4.23
1962,4821,egg,2023-07-24,20.13
1963,4824,collard green,2023-08-13,17.6
1964,4826,rice cake,2023-08-14,16.95
1965,4827,prosciutto,2023-08-04,5.74
1966,4832,prosciutto,2023-08-23,18.69
1967,4834,ice cream bar,2023-07-16,23.28
1968,4837,evergreen huckleberry,2023-06-14,6.01
1969,4838,spinach,2023-08-23,10.11
1970,4840,cooking oil,2023-06-23,7.41
1971,4843,lobster,2023-08-20,21.68
1972,4844,ginger ale,2023-06-27,5.45
1973,4845,greek yogurt,2023-06-19,8.89
1974,4847,salt,2023-08-12,13.88
1975,4848,beef bourguignonne,2023-08-21,12.44
1976,4849,boysenberry,2023-08-20,16.75
1977,4857,salt,2023-08-07,5.83
1978,4858,yorkshire pudding,2023-07-25,4.0
1979,4859,frijj,2023-06-14,6.1
1980,4861,rice cake,2023-08-12,20.97
1981,4864,syrup,2023-07-11,12.83
1982,4871,mint sauce,2023-07-04,9.95
1983,4873,prosciutto,2023-07-19,21.14
1984,4875,cooking oil,2023-07-16,5.84
1985,4876,hamburger,2023-07-19,9.11
1986,4877,beef bourguignonne,2023-07-18,7.66
1987,4879,salt,2023-08-18,6.9
1988,4880,complan powder,2023-07-13,10.25
1989,4883,chinese salted fish,2023-06-29,6.13
1990,4884,corned beef,2023-08-06,19.98
1991,4886,frijj,2023-08-03,13.66
1992,4892,peanut butter,2023-07-23,15.21
1993,4893,ice cream bar,2023-07-08,5.66
1994,4895,cardamom,2023-07-01,1.22
1995,4898,liquor,2023-08-11,13.02
1996,4902,boiled egg,2023-08-09,11.47
1997,4903,ginger ale,2023-07-30,1.4
1998,4904,spiny lobster,2023-08-19,5.41
1999,4905,boiled egg,2023-07-09,9.17
2000,4908,collard green,2023-08-02,16.36
2001,4909,rice cake,2023-08-23,7.14
2002,4910,champagne,2023-07-01,18.65
2003,4913,applewood bacon,2023-07-27,12.4
2004,4918,salt,2023-08-19,21.57
2005,4919,peanut butter,2023-08-20,13.21
2006,4921,cooking oil,2023-07-15,9.8
2007,4922,pops ,2023-07-14,6.72
2008,4924,kitchen utensil,2023-08-02,10.92
2009,4926,canola,2023-08-08,13.05
2010,4930,organic sausage,2023-08-21,8.22
2011,4932,fruit pastille,2023-07-17,6.58
2012,4935,chilli con carne,2023-07-28,18.23
2013,4941,donut,2023-07-26,14.1
2014,4942,allspice,2023-07-20,13.34
2015,4943,natal plum,2023-07-29,15.61
2016,4945,pilau,2023-07-28,9.7
2017,4948,risotto,2023-08-23,3.2
2018,4951,chilli con carne,2023-07-23,13.9
2019,4953,spinach,2023-08-20,13.29
2020,4958,mincemeat,2023-08-10,8.25
2021,4959,suet,2023-08-01,7.03
2022,4962,collard green,2023-08-11,13.62
2023,4963,chablis,2023-08-09,3.55
2024,4969,cheeseburger,2023-07-10,16.18
2025,4972,organic sausage,2023-07-11,14.36
2026,4978,ginger ale,2023-07-20,13.3
2027,4980,cocoa butter alternative,2023-06-16,19.72
2028,4983,liver loaf,2023-07-06,5.18
2029,4984,ginger ale,2023-08-01,10.73
2030,4985,liver loaf,2023-08-19,1.96
2031,4989,trout,2023-08-12,14.69
2032,4991,mint sauce,2023-06-22,4.62
2033,4992,risotto,2023-08-22,13.42
2034,4994,risotto,2023-07-04,11.79
2035,4996,liquor,2023-08-18,12.35
2036,4997,flat bread,2023-07-25,4.12
2037,4998,cow & gate premium,2023-08-19,3.5
2038,4999,spiny lobster,2023-07-27,5.92
2039,2,pilau,2023-08-18,17.72
2040,4,hamburger,2023-06-14,7.86
2041,6,donut,2023-06-29,12.38
2042,9,frijj,2023-08-14,7.8
2043,10,guinea hen,2023-08-23,11.33
2044,11,beef bourguignonne,2023-07-02,2.75
2045,19,gem squash,2023-08-02,9.09
2046,23,pakora,2023-08-12,10.39
2047,28,seasoning,2023-08-19,14.48
2048,30,flat bread,2023-07-06,15.49
2049,35,mincemeat,2023-07-16,4.45
2050,36,chablis,2023-08-13,3.31
2051,39,ice cream bar,2023-07-12,9.8
2052,40,egg,2023-07-21,8.6
2053,41,champagne,2023-08-02,7.24
2054,42,veggie burger,2023-08-05,2.8
2055,43,japanese chestnut,2023-07-19,10.37
2056,49,ice cream bar,2023-07-16,11.52
2057,53,boiled egg,2023-08-21,4.58
2058,54,ginger ale,2023-07-29,4.07
2059,57,cheese spread,2023-07-17,1.49
2060,58,allspice,2023-08-10,5.22
2061,64,salt,2023-06-29,15.4
2062,65,syrup,2023-08-17,4.47
2063,67,mincemeat,2023-08-03,7.83
2064,68,kitchen utensil,2023-08-18,9.24
2065,69,pilau,2023-08-17,3.74
2066,75,mincemeat,2023-07-01,8.18
2067,78,kitchen utensil,2023-07-24,20.57
2068,81,applewood bacon,2023-07-26,7.75
2069,84,cheeseburger,2023-07-16,1.76
2070,86,salt,2023-08-11,20.4
2071,87,boysenberry,2023-08-10,6.01
2072,88,spinach,2023-07-20,12.39
2073,89,passion fruit juice,2023-07-25,8.56
2074,92,bacardi,2023-07-28,14.05
2075,99,natal plum,2023-07-01,7.11
2076,102,liver loaf,2023-06-19,1.88
2077,105,complan powder,2023-07-14,9.96
2078,112,chilli con carne,2023-06-26,4.49
2079,119,poppy,2023-08-02,2.64
2080,120,ginger ale,2023-08-19,8.06
2081,125,pate,2023-08-13,10.32
2082,126,trout,2023-08-15,13.9
2083,137,poppy,2023-07-26,8.42
2084,140,applewood bacon,2023-07-25,14.68
2085,141,peanut butter,2023-07-27,4.21
2086,142,risotto,2023-07-27,9.44
2087,143,dried mixed fruit,2023-08-17,16.63
2088,146,organic sausage,2023-08-07,4.9
2089,150,salt,2023-07-23,9.89
2090,152,poppy,2023-08-02,13.4
2091,154,sparkleberry,2023-07-16,10.15
2092,157,suet,2023-08-05,7.97
2093,158,greek yogurt,2023-08-08,20.18
2094,166,rice cake,2023-08-18,14.44
2095,167,donut,2023-08-22,11.31
2096,168,japanese chestnut,2023-08-08,7.49
2097,169,liver loaf,2023-06-19,21.25
2098,177,cocoa butter alternative,2023-08-02,3.79
2099,182,huckleberry,2023-07-14,7.01
2100,183,cracker,2023-08-12,14.09
2101,184,poppy,2023-08-20,16.51
2102,185,applewood bacon,2023-08-22,11.9
2103,186,elderberry,2023-08-09,12.67
2104,188,chablis,2023-07-18,7.28
2105,189,elderberry,2023-07-29,11.4
2106,190,allspice,2023-08-15,8.84
2107,194,huckleberry,2023-07-08,3.03
2108,195,pate,2023-07-30,8.23
2109,198,veggie burger,2023-08-21,4.01
2110,199,pilau,2023-08-04,10.27
2111,201,allspice,2023-07-31,2.43
2112,202,cracker,2023-08-14,4.18
2113,203,jabuticaba,2023-08-14,7.84
2114,205,mint sauce,2023-07-23,13.93
2115,207,chablis,2023-07-20,8.96
2116,213,salt,2023-08-14,9.25
2117,216,greek yogurt,2023-08-23,2.69
2118,218,cracker,2023-08-03,4.08
2119,221,prosciutto,2023-08-12,16.91
2120,222,cheeseburger,2023-06-26,12.34
2121,223,lobster,2023-08-18,8.08
2122,224,pilau,2023-07-23,0.94
2123,227,guinea hen,2023-08-23,14.77
2124,228,cracker,2023-08-09,6.22
2125,230,flat bread,2023-08-15,10.13
2126,231,cardamom,2023-08-08,7.01
2127,232,risotto,2023-08-17,16.63
2128,237,fruit pastille,2023-06-23,2.73
2129,240,jackfruit,2023-07-27,12.75
2130,242,rice cake,2023-08-15,5.94
2131,245,mincemeat,2023-07-26,13.2
2132,246,chinese salted fish,2023-06-16,11.32
2133,251,boiled egg,2023-07-29,19.91
2134,254,champagne,2023-08-07,17.27
2135,255,seasoning,2023-07-12,5.84
2136,256,bacardi,2023-08-05,15.92
2137,259,turbot,2023-08-09,11.74
2138,262,rice cake,2023-07-31,18.87
2139,266,seasoning,2023-06-18,15.68
2140,267,collard green,2023-07-08,15.2
2141,272,liquor,2023-07-19,1.72
2142,273,custard apple,2023-07-27,10.31
2143,276,allspice,2023-08-02,10.73
2144,281,cheese spread,2023-06-16,12.3
2145,285,suet,2023-08-16,7.32
2146,287,jackfruit,2023-08-17,14.67
2147,288,prosciutto,2023-07-05,11.44
2148,290,evergreen huckleberry,2023-08-11,7.22
2149,291,risotto,2023-07-31,3.2
2150,294,cow & gate premium,2023-07-26,1.87
2151,299,cheeseburger,2023-08-04,17.0
2152,300,evergreen huckleberry,2023-08-02,9.95
2153,301,sambar,2023-08-12,4.51
2154,303,salt,2023-06-17,11.83
2155,305,donut,2023-08-21,9.75
2156,307,cow & gate premium,2023-08-04,15.92
2157,308,pops ,2023-07-19,1.6
2158,309,rapini,2023-08-18,2.87
2159,310,prosciutto,2023-08-19,17.24
2160,311,cracker,2023-07-26,15.21
2161,314,champagne,2023-07-08,16.54
2162,325,chablis,2023-08-19,15.72
2163,326,cracker,2023-07-04,2.69
2164,329,lobster,2023-07-06,20.28
2165,330,pate,2023-08-06,15.78
2166,331,salt,2023-07-07,2.9
2167,332,kitchen utensil,2023-08-07,7.11
2168,334,pilau,2023-07-27,13.0
2169,338,guinea hen,2023-08-14,4.03
2170,341,applewood bacon,2023-06-24,17.83
2171,342,applewood bacon,2023-06-27,6.16
2172,346,currant jelly,2023-07-22,5.17
2173,347,beef bourguignonne,2023-06-14,6.13
2174,349,natal plum,2023-08-20,10.92
2175,351,jabuticaba,2023-08-14,3.84
2176,353,liquor,2023-08-13,1.04
2177,355,kitchen utensil,2023-07-10,5.82
2178,357,seasoning,2023-08-22,3.92
2179,359,allspice,2023-07-09,5.88
2180,360,pate,2023-07-16,6.01
2181,366,chinese salted fish,2023-07-29,5.08
2182,367,spinach,2023-08-18,1.76
2183,369,liquor,2023-08-13,12.03
2184,371,cracker,2023-07-24,2.64
2185,373,fodder,2023-08-23,4.42
2186,377,chablis,2023-08-08,20.03
2187,378,liquor,2023-08-14,14.75
2188,379,jabuticaba,2023-07-28,9.52
2189,381,rice cake,2023-08-08,9.27
2190,394,veggie burger,2023-08-08,5.65
2191,396,allspice,2023-08-03,16.78
2192,401,jabuticaba,2023-07-30,1.71
2193,402,allspice,2023-07-03,6.83
2194,403,canola,2023-07-30,0.9
2195,407,peanut butter,2023-08-15,11.5
2196,408,peanut butter,2023-08-02,19.69
2197,410,egg,2023-07-13,10.45
2198,411,japanese chestnut,2023-08-01,7.32
2199,412,beef bourguignonne,2023-06-23,14.96
2200,414,cooking oil,2023-07-23,2.48
2201,418,sparkleberry,2023-07-25,8.68
2202,421,canola,2023-07-20,1.92
2203,423,ice cream bar,2023-08-06,12.5
2204,430,chinese salted fish,2023-06-17,6.03
2205,433,collard green,2023-07-28,12.79
2206,437,turbot,2023-07-21,1.2
2207,438,rice cake,2023-08-18,16.71
2208,440,frijj,2023-07-15,1.72
2209,443,egg,2023-07-08,14.43
2210,445,suet,2023-07-29,16.74
2211,446,fodder,2023-06-19,15.03
2212,449,guinea hen,2023-08-17,19.16
2213,453,rice cake,2023-08-08,15.2
2214,457,trout,2023-08-10,4.73
2215,458,beef bourguignonne,2023-07-16,5.85
2216,459,organic sausage,2023-07-10,6.43
2217,463,cheese spread,2023-07-14,8.36
2218,468,risotto,2023-07-17,13.54
2219,472,turbot,2023-08-04,6.58
2220,474,hamburger,2023-07-07,13.07
2221,476,poppy,2023-07-20,6.63
2222,477,boysenberry syrup,2023-06-23,6.15
2223,478,cardamom,2023-07-05,15.5
2224,483,fruit pastille,2023-07-17,3.5
2225,484,boiled egg,2023-07-27,4.62
2226,486,pops ,2023-07-18,10.26
2227,488,trout,2023-07-06,10.32
2228,489,spiny lobster,2023-08-02,13.95
2229,490,peanut butter,2023-08-03,14.56
2230,491,rice cake,2023-07-14,13.98
2231,493,donut,2023-07-09,10.98
2232,494,lobster,2023-07-16,20.07
2233,499,cracker,2023-07-09,15.38
2234,505,passion fruit juice,2023-08-20,20.89
2235,507,pate,2023-08-14,10.1
2236,511,dried mixed fruit,2023-07-12,7.1
2237,513,evergreen huckleberry,2023-07-25,4.95
2238,524,cardamom,2023-07-10,10.61
2239,526,corned beef,2023-08-06,15.58
2240,532,cooking oil,2023-07-22,7.47
2241,534,currant jelly,2023-07-10,18.81
2242,537,bacardi,2023-08-14,15.43
2243,541,pakora,2023-07-07,2.78
2244,543,donut,2023-07-24,14.16
2245,544,cracker,2023-08-06,13.84
2246,547,liver loaf,2023-08-15,23.93
2247,550,prosciutto,2023-07-10,20.5
2248,551,spinach,2023-07-12,14.77
2249,552,corned beef,2023-07-18,12.35
2250,553,greek yogurt,2023-08-05,12.24
2251,555,yorkshire pudding,2023-06-24,9.17
2252,556,cardamom,2023-07-21,12.67
2253,557,organic sausage,2023-08-02,14.51
2254,558,sparkleberry,2023-07-01,9.24
2255,562,rapini,2023-08-07,12.42
2256,565,collard green,2023-07-06,21.53
2257,566,salt,2023-08-02,12.17
2258,572,ice cream bar,2023-07-29,4.16
2259,573,chilli con carne,2023-08-08,9.36
2260,579,risotto,2023-07-02,1.13
2261,591,beef bourguignonne,2023-08-09,4.1
2262,594,boiled egg,2023-07-01,2.84
2263,596,cheese spread,2023-08-22,3.81
2264,599,pakora,2023-08-16,15.26
2265,601,pilau,2023-06-17,8.41
2266,607,mincemeat,2023-06-24,16.23
2267,608,japanese chestnut,2023-07-26,18.18
2268,609,pate,2023-08-12,20.03
2269,614,guinea hen,2023-07-26,9.07
2270,618,applewood bacon,2023-08-08,16.37
2271,623,sambar,2023-07-06,13.23
2272,624,jackfruit,2023-08-03,14.0
2273,625,pakora,2023-07-23,13.73
2274,626,boysenberry syrup,2023-08-04,14.86
2275,628,liquor,2023-07-15,9.58
2276,631,sparkleberry,2023-07-12,3.87
2277,632,lobster,2023-07-25,2.72
2278,639,donut,2023-07-15,14.49
2279,642,seasoning,2023-08-16,15.65
2280,643,spinach,2023-07-30,18.6
2281,650,trout,2023-07-26,9.15
2282,651,jabuticaba,2023-08-13,11.36
2283,652,pate,2023-07-20,19.13
2284,654,cheeseburger,2023-07-16,15.14
2285,660,collard green,2023-07-10,16.82
2286,663,veggie burger,2023-07-06,3.02
2287,669,elderberry,2023-06-28,12.55
2288,670,lobster,2023-08-03,11.22
2289,674,boysenberry syrup,2023-08-16,5.62
2290,676,prosciutto,2023-07-28,16.27
2291,680,chablis,2023-07-17,9.51
2292,682,chinese salted fish,2023-07-28,12.44
2293,685,lobster,2023-07-26,13.89
2294,687,liquor,2023-07-25,14.94
2295,688,pakora,2023-08-23,13.97
2296,692,fruit pastille,2023-08-11,10.35
2297,693,beef bourguignonne,2023-08-17,24.5
2298,697,liver loaf,2023-07-17,10.06
2299,700,ice cream bar,2023-07-18,8.97
2300,704,jabuticaba,2023-07-31,14.56
2301,705,liver loaf,2023-07-04,6.01
2302,706,custard apple,2023-07-03,2.79
2303,707,consomme,2023-08-15,10.55
2304,710,bacardi,2023-08-21,0.91
2305,711,syrup,2023-07-17,9.3
2306,715,cow & gate premium,2023-08-16,4.03
2307,716,guinea hen,2023-08-22,15.52
2308,718,jabuticaba,2023-08-08,7.8
2309,723,boysenberry syrup,2023-07-15,6.56
2310,725,rapini,2023-06-19,9.79
2311,728,chilli con carne,2023-08-01,18.55
2312,731,japanese chestnut,2023-08-12,15.44
2313,735,cracker,2023-07-30,4.12
2314,736,collard green,2023-06-12,14.19
2315,743,sparkleberry,2023-08-17,2.97
2316,747,ice cream bar,2023-07-12,8.12
2317,749,spinach,2023-08-23,7.18
2318,761,rice cake,2023-06-20,6.12
2319,763,egg,2023-08-18,11.49
2320,766,donut,2023-07-03,3.3
2321,768,greek yogurt,2023-07-17,5.18
2322,770,poppy,2023-08-13,8.16
2323,771,salt,2023-07-24,18.96
2324,772,risotto,2023-08-13,5.93
2325,777,sparkleberry,2023-07-08,2.16
2326,778,flat bread,2023-06-16,12.26
2327,782,sparkleberry,2023-07-25,18.11
2328,785,seasoning,2023-06-20,15.23
2329,787,yorkshire pudding,2023-06-25,14.21
2330,790,custard apple,2023-08-19,9.78
2331,791,collard green,2023-07-13,7.65
2332,792,ice cream bar,2023-07-29,13.9
2333,794,champagne,2023-07-30,1.3
2334,797,pate,2023-07-16,21.13
2335,803,spinach,2023-07-07,2.06
2336,804,complan powder,2023-08-09,7.31
2337,805,evergreen huckleberry,2023-07-27,7.09
2338,810,liver loaf,2023-08-19,13.44
2339,813,currant jelly,2023-08-07,1.03
2340,816,spinach,2023-08-04,17.28
2341,817,bacardi,2023-08-09,9.55
2342,819,prosciutto,2023-07-29,7.85
2343,821,elderberry,2023-08-04,14.07
2344,824,pilau,2023-08-13,3.38
2345,825,boysenberry syrup,2023-08-20,2.74
2346,826,flat bread,2023-07-31,10.34
2347,829,natal plum,2023-08-22,4.39
2348,832,seasoning,2023-08-06,12.41
2349,836,mint sauce,2023-07-04,17.85
2350,838,corned beef,2023-07-03,17.59
2351,839,sparkleberry,2023-06-25,8.7
2352,840,sparkleberry,2023-07-11,13.25
2353,847,prosciutto,2023-08-12,10.99
2354,848,ginger ale,2023-07-29,2.29
2355,850,syrup,2023-08-18,13.72
2356,852,custard apple,2023-07-21,1.2
2357,854,jabuticaba,2023-07-17,10.13
2358,857,chablis,2023-07-26,16.47
2359,858,elderberry,2023-07-18,11.68
2360,863,ginger ale,2023-08-01,10.53
2361,864,liquor,2023-08-17,0.98
2362,866,pakora,2023-08-22,11.85
2363,868,gem squash,2023-06-17,14.64
2364,869,fodder,2023-07-03,12.25
2365,870,sambar,2023-07-21,2.28
2366,872,mincemeat,2023-08-09,15.77
2367,873,cheeseburger,2023-06-21,10.8
2368,874,japanese chestnut,2023-08-15,1.56
2369,875,huckleberry,2023-07-16,10.66
2370,876,corned beef,2023-08-09,14.88
2371,883,salt,2023-07-30,21.58
2372,884,allspice,2023-07-12,7.55
2373,886,cardamom,2023-08-05,1.83
2374,887,flat bread,2023-07-17,21.43
2375,890,liver loaf,2023-07-13,11.98
2376,892,pate,2023-07-26,9.17
2377,894,corned beef,2023-08-09,10.41
2378,895,beef bourguignonne,2023-07-17,7.7
2379,897,chablis,2023-06-30,15.58
2380,899,cheeseburger,2023-07-30,6.48
2381,900,champagne,2023-08-03,1.96
2382,901,egg,2023-08-09,3.55
2383,902,pilau,2023-08-11,18.36
2384,908,seasoning,2023-07-28,9.29
2385,909,liquor,2023-08-18,16.58
2386,910,gem squash,2023-07-22,5.42
2387,915,cow & gate premium,2023-07-28,3.14
2388,916,allspice,2023-08-07,18.2
2389,917,chilli con carne,2023-08-12,7.45
2390,918,prosciutto,2023-06-14,18.21
2391,919,pilau,2023-06-30,4.86
2392,922,bacardi,2023-08-06,17.54
2393,923,flat bread,2023-08-10,12.71
2394,924,yorkshire pudding,2023-08-12,7.73
2395,925,consomme,2023-06-16,8.0
2396,928,guinea hen,2023-08-14,21.04
2397,929,boiled egg,2023-06-27,2.68
2398,932,beef bourguignonne,2023-07-12,20.71
2399,934,rice cake,2023-08-05,16.55
2400,938,jabuticaba,2023-07-21,4.97
2401,940,sambar,2023-08-09,3.64
2402,942,chilli con carne,2023-08-20,6.27
2403,944,mint sauce,2023-08-21,9.84
2404,945,spinach,2023-08-21,1.67
2405,947,corned beef,2023-06-19,15.34
2406,949,pops ,2023-07-03,3.49
2407,950,lobster,2023-07-31,19.94
2408,953,evergreen huckleberry,2023-08-07,1.76
2409,955,pate,2023-08-14,10.71
2410,958,japanese chestnut,2023-07-03,12.6
2411,960,custard apple,2023-08-06,7.36
2412,962,pate,2023-07-04,5.03
2413,964,passion fruit juice,2023-08-01,10.43
2414,965,boiled egg,2023-07-30,6.03
2415,969,fruit pastille,2023-07-14,11.77
2416,970,allspice,2023-08-20,10.5
2417,972,cheeseburger,2023-08-14,9.57
2418,974,custard apple,2023-06-30,8.72
2419,975,gem squash,2023-07-24,1.44
2420,976,boysenberry,2023-07-05,15.92
2421,977,natal plum,2023-07-26,20.66
2422,980,lobster,2023-07-11,2.05
2423,983,boysenberry syrup,2023-08-19,13.28
2424,986,egg,2023-08-21,13.45
2425,991,huckleberry,2023-08-08,14.3
2426,992,risotto,2023-07-10,4.53
2427,995,lobster,2023-08-01,13.42
2428,1003,collard green,2023-07-11,13.06
2429,1008,consomme,2023-07-08,10.28
2430,1009,mint sauce,2023-08-22,4.74
2431,1011,currant jelly,2023-08-03,10.93
2432,1012,pops ,2023-08-11,8.89
2433,1013,canola,2023-07-19,15.06
2434,1015,rapini,2023-07-18,3.98
2435,1020,elderberry,2023-06-21,1.58
2436,1023,consomme,2023-07-24,2.94
2437,1027,cocoa butter alternative,2023-08-16,11.15
2438,1030,complan powder,2023-06-18,9.84
2439,1032,guinea hen,2023-07-17,10.01
2440,1033,canola,2023-06-13,13.92
2441,1035,boysenberry,2023-07-25,4.14
2442,1039,chinese salted fish,2023-07-04,13.44
2443,1041,trout,2023-08-09,5.28
2444,1043,boysenberry,2023-06-29,9.48
2445,1045,fodder,2023-07-13,8.38
2446,1046,chablis,2023-07-14,11.49
2447,1055,salt,2023-07-20,5.87
2448,1056,champagne,2023-08-18,6.28
2449,1059,frijj,2023-07-13,18.25
2450,1060,suet,2023-06-21,23.27
2451,1063,liver loaf,2023-08-19,16.84
2452,1065,evergreen huckleberry,2023-08-02,15.2
2453,1066,hamburger,2023-07-11,16.81
2454,1068,donut,2023-07-13,5.33
2455,1070,pate,2023-07-06,3.13
2456,1085,trout,2023-07-21,16.22
2457,1086,fodder,2023-07-17,7.03
2458,1088,complan powder,2023-07-15,12.23
2459,1089,cow & gate premium,2023-08-23,20.86
2460,1094,pilau,2023-08-09,1.67
2461,1097,chilli con carne,2023-08-04,3.61
2462,1101,pilau,2023-07-31,1.43
2463,1102,boiled egg,2023-08-21,2.78
2464,1105,boysenberry,2023-07-21,6.53
2465,1107,liquor,2023-07-21,14.35
2466,1109,complan powder,2023-08-13,20.53
2467,1115,cooking oil,2023-07-11,6.0
2468,1116,cocoa butter alternative,2023-08-04,19.83
2469,1117,rice cake,2023-07-24,7.16
2470,1126,cooking oil,2023-07-30,9.02
2471,1127,beef bourguignonne,2023-08-23,1.89
2472,1128,ice cream bar,2023-06-24,5.62
2473,1133,gem squash,2023-08-19,9.38
2474,1138,spiny lobster,2023-07-23,24.13
2475,1141,custard apple,2023-08-07,12.76
2476,1142,boiled egg,2023-08-03,4.89
2477,1143,natal plum,2023-08-01,2.22
2478,1147,pops ,2023-07-19,2.81
2479,1150,mincemeat,2023-07-13,3.38
2480,1152,ice cream bar,2023-06-25,11.34
2481,1154,cheese spread,2023-08-19,6.71
2482,1156,bacardi,2023-07-27,2.5
2483,1158,cheeseburger,2023-07-24,9.48
2484,1161,pakora,2023-07-29,19.01
2485,1164,flat bread,2023-08-21,13.97
2486,1169,natal plum,2023-07-08,17.76
2487,1171,cheeseburger,2023-06-30,3.73
2488,1172,suet,2023-08-08,14.55
2489,1173,guinea hen,2023-08-10,12.29
2490,1176,poppy,2023-08-11,2.72
2491,1178,liver loaf,2023-08-23,6.18
2492,1179,gem squash,2023-07-20,19.85
2493,1183,cheeseburger,2023-08-01,4.97
2494,1184,syrup,2023-08-22,14.91
2495,1188,jabuticaba,2023-08-22,7.84
2496,1189,pakora,2023-08-07,20.26
2497,1190,consomme,2023-08-07,11.58
2498,1195,greek yogurt,2023-08-20,1.3
2499,1198,consomme,2023-08-11,1.52
2500,1200,elderberry,2023-07-06,8.79
2501,1203,suet,2023-08-12,1.54
2502,1205,huckleberry,2023-08-10,3.37
2503,1206,guinea hen,2023-07-06,5.96
2504,1209,suet,2023-07-23,11.77
2505,1214,chilli con carne,2023-06-16,13.13
2506,1219,pilau,2023-06-26,3.61
2507,1220,cooking oil,2023-08-19,4.53
2508,1229,cardamom,2023-08-07,10.26
2509,1232,prosciutto,2023-08-11,7.07
2510,1236,custard apple,2023-08-12,2.48
2511,1237,prosciutto,2023-07-18,17.49
2512,1238,spinach,2023-08-14,9.27
2513,1239,guinea hen,2023-07-15,11.15
2514,1240,cardamom,2023-07-07,7.2
2515,1241,liquor,2023-08-14,7.12
2516,1246,seasoning,2023-08-11,2.28
2517,1249,champagne,2023-08-07,12.92
2518,1252,cow & gate premium,2023-08-13,17.02
2519,1253,cheeseburger,2023-08-16,9.94
2520,1255,pakora,2023-08-15,21.57
2521,1259,guinea hen,2023-07-23,20.79
2522,1261,complan powder,2023-08-06,9.29
2523,1263,huckleberry,2023-08-13,8.79
2524,1265,ice cream bar,2023-08-04,18.84
2525,1266,lobster,2023-06-27,9.61
2526,1270,veggie burger,2023-07-03,20.99
2527,1273,cooking oil,2023-07-21,1.53
2528,1278,salt,2023-08-08,12.03
2529,1283,gem squash,2023-06-16,13.13
2530,1294,rapini,2023-08-17,10.75
2531,1299,pilau,2023-07-10,5.03
2532,1302,consomme,2023-07-22,5.97
2533,1303,chinese salted fish,2023-08-19,4.67
2534,1305,mint sauce,2023-08-19,16.4
2535,1308,dried mixed fruit,2023-07-08,2.75
2536,1309,consomme,2023-08-05,6.6
2537,1310,prosciutto,2023-07-12,10.95
2538,1313,currant jelly,2023-08-01,8.58
2539,1314,natal plum,2023-08-03,9.92
2540,1318,cracker,2023-08-08,22.41
2541,1319,peanut butter,2023-07-02,11.25
2542,1320,ginger ale,2023-07-13,5.53
2543,1325,seasoning,2023-08-23,11.83
2544,1327,veggie burger,2023-07-01,4.04
2545,1328,cow & gate premium,2023-07-30,15.65
2546,1330,custard apple,2023-07-22,12.62
2547,1331,chablis,2023-07-01,14.62
2548,1334,sparkleberry,2023-08-01,9.06
2549,1335,prosciutto,2023-07-29,5.58
2550,1343,sambar,2023-07-17,10.4
2551,1344,gem squash,2023-07-13,4.0
2552,1354,elderberry,2023-07-12,8.06
2553,1357,cocoa butter alternative,2023-06-24,16.61
2554,1359,boysenberry syrup,2023-07-06,5.17
2555,1360,gem squash,2023-06-19,9.19
2556,1364,salt,2023-08-15,15.09
2557,1369,cracker,2023-08-07,15.43
2558,1373,pilau,2023-07-26,7.36
2559,1381,liver loaf,2023-08-13,11.68
2560,1389,cocoa butter alternative,2023-07-29,13.15
2561,1390,flat bread,2023-07-08,2.5
2562,1392,pilau,2023-07-30,5.75
2563,1393,cheese spread,2023-08-05,8.28
2564,1397,liver loaf,2023-07-26,7.48
2565,1404,sambar,2023-08-14,1.36
2566,1409,pakora,2023-07-28,10.25
2567,1420,chilli con carne,2023-07-01,12.0
